{'aspect_ratio_func': 'dsr_thurai_2007', 'K2': 0.87754755154950892, 'canting': 10.0, 'n': (4.0497824829740781+2.4190757857395004j), 'wl': 8.421136460674157, 'frequency': 35.6, 'elevation': 90.0, 'prefactor': 0.053399501463189308}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
0.18000000000000002,1.83331302332e-06,1.83331302332e-06,0.000768183869614,1.81623580525e-06,0.0,1.0
0.19,2.53853994717e-06,2.53853994717e-06,0.000907073901694,2.5122265913e-06,0.0,1.0
0.2,3.45722332071e-06,3.45722332071e-06,0.00106243434253,3.41756809364e-06,0.0,1.0
0.21000000000000002,4.63844468626e-06,4.63844468626e-06,0.00123536781462,4.57986810383e-06,-5.23122753774e-20,1.0
0.22,6.13939956278e-06,6.13939956278e-06,0.00142701545962,6.05443034954e-06,0.0,1.0
0.23,8.02627256044e-06,8.02627256044e-06,0.0016385591555,7.90504267126e-06,0.0,1.0
0.24000000000000002,1.03751728214e-05,1.03751728214e-05,0.00187122472022,1.02048036465e-05,0.0,1.0
0.25,1.32731067389e-05,1.32731067389e-05,0.00212628362661,1.30369876619e-05,1.04624550755e-19,1.0
0.26,1.68190250737e-05,1.68190250737e-05,0.00240505621485,1.64959484325e-05,0.0,1.0
0.27,2.11249198485e-05,2.11249198485e-05,0.00270891411399,2.06880609692e-05,-1.04624550755e-19,1.0
0.28,2.6316958799e-05,2.6316958799e-05,0.00303928328767,2.57327019935e-05,-1.04624550755e-19,1.0
0.29000000000000004,3.25367172763e-05,3.25367172763e-05,0.00339764637936,3.17632688001e-05,1.04624550755e-19,1.0
0.3,3.99424438369e-05,3.99424438369e-05,0.00378554606179,3.89282365667e-05,0.0,1.0
0.31,4.87103759228e-05,4.87103759228e-05,0.0042045878843,4.73922541121e-05,2.0924910151e-19,1.0
0.32,5.90361776185e-05,5.90361776185e-05,0.00465644296966,5.73372781018e-05,-4.18498203019e-19,1.0
0.33,7.11363588852e-05,7.11363588852e-05,0.0051428521744,6.89637457003e-05,2.0924910151e-19,1.0
0.34,8.52498526976e-05,8.52498526976e-05,0.00566562766204,8.24917856725e-05,0.0,1.0
0.35000000000000003,0.000101639568653,0.000101639568653,0.00622665842206,9.81624679319e-05,-2.0924910151e-19,1.0
0.36000000000000004,0.000120594110427,0.000120594110427,0.00682790999972,0.000116239091536,0.0,1.0
0.37,0.000142429512345,0.000142429512345,0.00747143324726,0.000137008511132,-4.18498203019e-19,1.0
0.38,0.000167491014173,0.000167491014173,0.0081593630454,0.000160782501843,-4.18498203019e-19,1.0
0.39,0.000196155055097,0.000196155055097,0.00889392348242,0.000187899162614,0.0,1.0
0.4,0.000228831150339,0.000228831150339,0.00967743356822,0.000218724357993,0.0,1.0
