{'frequency': 35.6, 'K2': 0.9076711324657145, 'n': (5.198742318859741+2.776527278824784j), 'aspect_ratio_func': 'dsr_thurai_2007', 'wl': 8.421136460674157, 'canting': 10.0, 'elevation': 90.0, 'prefactor': 0.055232546521968295}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
0.32,6.158941383091487e-05,6.158941383091245e-05,0.0032283428103358045,5.9305495246663106e-05,0.0,1.0
0.33,7.425201296202323e-05,7.425201296202031e-05,0.003589100080059638,7.133106467942443e-05,0.0,1.0
0.34,8.903174253347444e-05,8.903174253347096e-05,0.003980538539810192,8.53234817740621e-05,-2.0924910150968985e-19,1.0
0.35000000000000003,0.00010620730185738335,0.00010620730185737917,0.004404681864405947,0.00010153209165254768,0.0,1.0
0.36000000000000004,0.0001260850390084667,0.00012608503900846175,0.0048636674455108725,0.00012022923164131891,-4.184982030193797e-19,1.0
0.37,0.00014900083457865357,0.00014900083457864774,0.005359753152008312,0.00014171160324773514,0.0,1.0
0.38,0.00017532212831454868,0.00017532212831454183,0.0058953212586584335,0.000166301683903967,-4.184982030193797e-19,1.0
0.39,0.00020545004385119086,0.00020545004385118286,0.006472885456602137,0.00019434917847831824,0.0,1.0
0.4,0.0002398215119810279,0.00023982151198101854,0.007095097930979324,0.00022623251055398221,0.0,1.0
0.41000000000000003,0.00027891180454262644,0.00027891180454261554,0.00776475298775728,0.0002623603534752315,0.0,1.0
0.42000000000000004,0.0003232364848511462,0.00032323648485113355,0.008484796351901318,0.00030317320116104096,-4.184982030193797e-19,1.0
0.43,0.000373354417418851,0.0003733544174188364,0.009258328804667553,0.0003491449786861438,4.184982030193797e-19,1.0
0.44,0.00042986990549678567,0.0004298699054967688,0.010088616226917693,0.0004007846926295232,4.184982030193797e-19,1.0
0.45,0.0004934355850388419,0.0004934355850388226,0.010979094224910647,0.0004586381211903337,0.0,1.0
0.46,0.0005647553717571852,0.0005647553717571633,0.011933375841855819,0.00052328954407126,4.184982030193797e-19,1.0
0.47000000000000003,0.000644586909084337,0.0006445869090843122,0.012955259025333355,0.0005953635121293065,-8.369964060387594e-19,1.0
0.48000000000000004,0.0007337449864091078,0.0007337449864090796,0.014048733850186462,0.0006755266567940221,8.369964060387594e-19,1.0
0.49,0.0008331045049929614,0.0008331045049929291,0.01521798999442926,0.0007644895392531568,0.0,1.0
0.5,0.0009436034678128615,0.0009436034678128249,0.016467423976827784,0.0008630085394057546,-8.369964060387594e-19,1.0
0.51,0.0010662467683102423,0.0010662467683102016,0.01780164958681255,0.0009718877845826758,8.369964060387594e-19,1.0
0.52,0.0012021089701621211,0.0012021089701620747,0.019225498234834614,0.0010919811180345562,0.0,1.0
0.53,0.00135233858665904,0.0013523385866589881,0.020744036792837067,0.0012241941071871986,0.0,1.0
0.54,0.0015181604995323584,0.0015181604995323005,0.02236256966120167,0.0013694860916643977,0.0,1.0
0.55,0.0017008816133740068,0.0017008816133739413,0.02408664430968301,0.0015288722710781989,0.0,1.0
0.56,0.0019018924333055066,0.0019018924333054344,0.025922067159122795,0.0017034258325865895,-8.369964060387594e-19,1.0
0.5700000000000001,0.0021226724126031495,0.0021226724126030684,0.027874903200976277,0.0018942801182186253,-8.369964060387594e-19,1.0
0.5800000000000001,0.002364793437457248,0.002364793437457158,0.029951487960588507,0.002102630831966989,0.0,1.0
0.59,0.0026299242000790255,0.0026299242000789253,0.03215843647939091,0.0023297382866479806,0.0,1.0
0.6,0.00291983432353604,0.00291983432353593,0.03450264347775597,0.002576929690528952,0.0,1.0
0.61,0.003236397556228449,0.0032363975562283262,0.03699130121436065,0.0028456014737231546,1.6739928120775188e-18,1.0
0.62,0.0035815977096743676,0.003581597709674231,0.03963189570416829,0.003137221654352039,1.6739928120775188e-18,1.0
0.63,0.003957531568128294,0.003957531568128144,0.042432220663384694,0.0034533322444749806,0.0,1.0
