{'K2': 0.847893210129674, 'canting': 10.0, 'frequency': 94.0, 'prefactor': 2.507951442233622, 'n': (3.699704408735369+2.155748075879551j), 'wl': 3.1892814680851065, 'aspect_ratio_func': 'dsr_thurai_2007', 'elevation': 90.0}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
0.15000000000000002,2.9782927517343865e-05,2.9782927517342682e-05,0.0015115001212772608,2.856713439669238e-05,0.0,1.0
0.16,4.4113330309807436e-05,4.4113330309805694e-05,0.001867804229176868,4.2076443063865004e-05,0.0,1.0
0.17,6.384314241935797e-05,6.384314241935545e-05,0.0022837450781883996,6.053585098556359e-05,-1.5849506412223317e-19,1.0
0.18000000000000002,9.052412163621314e-05,9.052412163620956e-05,0.0027665020717241987,8.530100623437307e-05,-7.924753206111659e-20,1.0
0.19,0.0001260358117968063,0.0001260358117968013,0.003323988603377148,0.00011798878510510137,0.0,1.0
0.2,0.00017263411369483918,0.0001726341136948324,0.003964923085219865,0.00016050889230295187,1.5849506412223317e-19,1.0
0.21000000000000002,0.00023300445970374638,0.00023300445970373727,0.004698905737337417,0.00021509726685673347,1.5849506412223317e-19,1.0
0.22,0.0003103201133470029,0.0003103201133469908,0.005536496126918191,0.00028435129375710964,0.0,1.0
0.23,0.000408305792222093,0.00040830579222207703,0.006489298682533175,0.00037126682131988643,0.0,1.0
0.24000000000000002,0.0005313070000431477,0.0005313070000431269,0.0075700463653573065,0.0004792769842743375,3.1699012824446635e-19,1.0
0.25,0.0006843650831722091,0.0006843650831721823,0.008792695532606518,0.0006122928325765679,0.0,1.0
0.26,0.0008732978887111543,0.0008732978887111202,0.010172514678127615,0.0007747457659479188,3.1699012824446635e-19,1.0
0.27,0.0011047875981572326,0.0011047875981571897,0.01172618368341534,0.0009716317741384054,0.0,1.0
0.28,0.0013864741894056437,0.0013864741894055901,0.013471889860915447,0.0012085574829151992,-3.1699012824446635e-19,1.0
0.29000000000000004,0.001727055262743875,0.0017270552627438082,0.015429427843896918,0.0014917880057761436,0.0,1.0
0.3,0.0021363922404886906,0.0021363922404886086,0.017620294480185816,0.00182829660138831,6.339802564889327e-19,1.0
0.31,0.002625621568259614,0.002625621568259513,0.020067793054231252,0.002225816136751598,0.0,1.0
0.32,0.00320727537064074,0.0032072753706406175,0.022797117305830093,0.0026928923560873602,0.0,1.0
0.33,0.0038954019077272676,0.0038954019077271193,0.025835448759021783,0.0032389389554520775,0.0,1.0
0.34,0.0047056927499798396,0.004705692749979661,0.02921203095239401,0.0038742944630760696,0.0,1.0
0.35000000000000003,0.005655618859279051,0.005655618859278836,0.03295825131291347,0.004610280925427243,6.339802564889327e-19,1.0
0.36000000000000004,0.00676455756545036,0.006764557565450104,0.03710769103327021,0.005459264398999877,0.0,1.0
0.37,0.008053934978252122,0.008053934978251817,0.04169617169772964,0.006434717247828441,0.0,1.0
0.38,0.009547357182509337,0.009547357182508978,0.04676179157545636,0.007551282246726488,0.0,1.0
0.39,0.011270739860105372,0.011270739860104947,0.05234491898944075,0.008824838490250512,0.0,1.0
0.4,0.01325244348034798,0.013252443480347483,0.058488178814404095,0.01027256910738892,0.0,1.0
0.41000000000000003,0.01552339618477249,0.015523396184771908,0.06523641635035976,0.011913030781976,0.0,1.0
0.42000000000000004,0.018117197850603096,0.01811719785060242,0.07263659845581853,0.013766225078830942,0.0,1.0
0.43,0.021070235714254096,0.021070235714253312,0.08073771462633882,0.015853671575621873,0.0,1.0
0.44,0.024421759116182426,0.024421759116181517,0.08959065602018002,0.018198482800455017,0.0,1.0
0.45,0.028213969894495393,0.028213969894494345,0.09924799947408641,0.020825440975188726,-2.5359210259557308e-18,1.0
0.46,0.032492060348262373,0.032492060348261166,0.10976381903923037,0.02376107656447273,-2.5359210259557308e-18,1.0
0.47000000000000003,0.0373042515515125,0.03730425155151112,0.12119343671798342,0.027033748630512326,0.0,1.0
0.48000000000000004,0.042701823262612626,0.04270182326261105,0.1335931487371289,0.0306737269935576,2.5359210259557308e-18,1.0
0.49,0.04873906536860004,0.04873906536859823,0.14701990388597339,0.03471327619811772,-2.5359210259557308e-18,1.0
0.5,0.055473293630081966,0.05547329363007992,0.16153100974504642,0.039186741284900344,0.0,1.0
