{'wl': 8.421136460674157, 'aspect_ratio_func': 'dsr_thurai_2007', 'elevation': 90.0, 'canting': 10.0, 'prefactor': 0.05548070286560928, 'frequency': 35.6, 'n': (5.695519193854038+2.7772055098547335j), 'K2': 0.9117492415453236}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
0.6900000000000001,0.007180332788291466,0.007180332788291204,0.06333753244405396,0.005987375539699329,0.0,1.0
0.7000000000000001,0.007891926891787325,0.007891926891787039,0.06780557815023383,0.00652724921143607,1.6739928120775188e-18,0.9944380500000001
0.7100000000000001,0.008634147642677042,0.008634147642676731,0.07249633674564063,0.007107093789221192,3.3479856241550376e-18,0.9938143084150001
0.72,0.009434569989446362,0.00943456998944602,0.07746386533284827,0.007729242495150261,0.0,0.9932232806400001
0.73,0.010296825325080073,0.010296825325079702,0.08272136197877647,0.008396129242136884,-3.3479856241550376e-18,0.9926640306150001
0.74,0.011224699542480631,0.011224699542480229,0.08828238927315323,0.009110291490059244,0.0,0.9921356202399999
0.75,0.012222140099662224,0.012222140099661785,0.09416089341426817,0.009874373141852823,-3.3479856241550376e-18,0.991637109375
0.76,0.01329325555908573,0.013293255559085256,0.10037115829166293,0.010691127479549187,-1.0043956872465113e-17,0.99116755584
0.77,0.014442318672552218,0.014442318672551706,0.10692781230242993,0.01156342014026089,-1.0043956872465113e-17,0.990726015415
0.78,0.015673755634569016,0.01567375563456846,0.11384578262516165,0.012494232132112482,0.0,0.9903115418399999
0.79,0.016992164645137097,0.016992164645136493,0.12114027097323073,0.013486662890117617,0.0,0.989923186815
0.8,0.018402298298693196,0.018402298298692544,0.12882673833605018,0.014543933372002283,-3.3479856241550376e-18,0.9895600000000001
0.81,0.01990907090660102,0.019909070906600317,0.13692085441421226,0.015669389193974124,0.0,0.9892210290150001
0.8200000000000001,0.021517547194902384,0.02151754719490162,0.14543845783477946,0.016866503806437862,3.3479856241550376e-18,0.9889053194399999
0.8300000000000001,0.02323295274707249,0.02323295274707166,0.1543955097231824,0.018138881709656857,1.0043956872465113e-17,0.9886119148149999
0.8400000000000001,0.02506065993315983,0.025060659933158945,0.1638080543447571,0.01949026170936072,-3.3479856241550376e-18,0.9883398566399999
0.85,0.02700618685528307,0.02700618685528212,0.17369216445236463,0.020924520212299087,-1.6739928120775187e-17,0.988088184375
0.86,0.029075183236749347,0.029075183236748323,0.18406385882733944,0.022445674561741496,6.695971248310075e-18,0.98785593544
